Corrected Roll,Corrected Pitch,Gesture Map,Predicted Gesture
-52,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 4, 'Tilt Right': 0}", Neutral
-47,-7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 7, 'Tilt Right': 0}", Neutral
-37,-5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 9, 'Tilt Right': 0}", Swipe Left
-25,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 12, 'Tilt Right': 0}", Swipe Left
-15,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 13, 'Tilt Right': 0}", Swipe Left
-7,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 13, 'Tilt Right': 0}", Swipe Left
-4,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 13, 'Tilt Right': 0}", Swipe Left
-1,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 13, 'Tilt Right': 0}", Swipe Left
1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 13, 'Tilt Right': 0}", Swipe Left
3,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 13, 'Tilt Right': 0}", Swipe Left
3,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 13, 'Tilt Right': 0}", Swipe Left
4,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 12, 'Tilt Right': 0}", Swipe Left
5,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 10, 'Tilt Right': 0}", Swipe Left
5,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 7, 'Tilt Right': 0}", Swipe Left
4,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 5, 'Tilt Right': 0}", Swipe Left
4,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 2, 'Tilt Right': 0}", Swipe Left
3,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Left
3,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
3,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
3,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
11,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
32,-5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 2}", Neutral
50,-8,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 4}", Neutral
55,-9,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 6}", Neutral
40,-9,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 9}", Swipe Right
30,-7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 11}", Swipe Right
17,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 13}", Swipe Right
4,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 13}", Swipe Right
0,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 13}", Swipe Right
-5,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 13}", Swipe Right
-7,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 13}", Swipe Right
-9,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 13}", Swipe Right
-9,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 12}", Swipe Right
-10,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 10}", Swipe Right
-10,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 8}", Swipe Right
-9,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 5}", Swipe Right
-9,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 3}", Swipe Right
-8,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 1}", Swipe Right
-8,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Right
-7,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-4,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-4,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-4,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-4,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-19,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
25,-44,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 3}", Neutral
20,-56,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 6}", Neutral
15,-46,"{'Tilt Up': 0, 'Tilt Down': 3, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Right
12,-35,"{'Tilt Up': 0, 'Tilt Down': 5, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Right
8,-26,"{'Tilt Up': 0, 'Tilt Down': 7, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Right
4,-18,"{'Tilt Up': 0, 'Tilt Down': 8, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Up
1,-9,"{'Tilt Up': 0, 'Tilt Down': 8, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Up
-1,-3,"{'Tilt Up': 0, 'Tilt Down': 8, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Up
-2,0,"{'Tilt Up': 0, 'Tilt Down': 8, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Up
-4,4,"{'Tilt Up': 0, 'Tilt Down': 8, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Up
-4,6,"{'Tilt Up': 0, 'Tilt Down': 8, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Up
-4,6,"{'Tilt Up': 0, 'Tilt Down': 8, 'Tilt Left': 0, 'Tilt Right': 5}", Swipe Up
-4,7,"{'Tilt Up': 0, 'Tilt Down': 8, 'Tilt Left': 0, 'Tilt Right': 3}", Swipe Up
-4,7,"{'Tilt Up': 0, 'Tilt Down': 8, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-5,7,"{'Tilt Up': 0, 'Tilt Down': 5, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-5,7,"{'Tilt Up': 0, 'Tilt Down': 3, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-5,6,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-5,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-5,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-4,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-4,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,9,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,23,"{'Tilt Up': 1, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,35,"{'Tilt Up': 4, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,31,"{'Tilt Up': 7, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,20,"{'Tilt Up': 10, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-2,14,"{'Tilt Up': 10, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-2,5,"{'Tilt Up': 10, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-1,-1,"{'Tilt Up': 10, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-1,-3,"{'Tilt Up': 10, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-1,-6,"{'Tilt Up': 10, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
0,-8,"{'Tilt Up': 10, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
0,-10,"{'Tilt Up': 10, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
0,-11,"{'Tilt Up': 9, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-1,-11,"{'Tilt Up': 6, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-1,-10,"{'Tilt Up': 3, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-1,-9,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-2,-8,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Down
-2,-7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-6,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-4,-6,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-6,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-6,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
4,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
2,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
4,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,-7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-10,-9,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-7,-11,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-14,-19,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-13,-14,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-36,-11,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 3, 'Tilt Right': 0}", Neutral
-31,-7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 5, 'Tilt Right': 0}", Neutral
-57,-8,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 8, 'Tilt Right': 0}", Swipe Left
-45,-6,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 10, 'Tilt Right': 0}", Swipe Left
-60,-11,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 12, 'Tilt Right': 0}", Swipe Left
-59,-11,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 15, 'Tilt Right': 0}", Swipe Left
-40,-5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 18, 'Tilt Right': 0}", Swipe Left
-25,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 21, 'Tilt Right': 0}", Swipe Left
-14,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 22, 'Tilt Right': 0}", Swipe Left
-6,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 22, 'Tilt Right': 0}", Swipe Left
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 22, 'Tilt Right': 0}", Swipe Left
1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 20, 'Tilt Right': 0}", Swipe Left
4,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 17, 'Tilt Right': 0}", Swipe Left
5,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 14, 'Tilt Right': 0}", Swipe Left
5,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 12, 'Tilt Right': 0}", Swipe Left
5,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 10, 'Tilt Right': 0}", Swipe Left
4,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 7, 'Tilt Right': 0}", Swipe Left
3,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 5, 'Tilt Right': 0}", Swipe Left
2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 2, 'Tilt Right': 0}", Swipe Left
1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Left
1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-4,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-8,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-5,12,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,12,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-27,-14,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 1, 'Tilt Right': 0}", Neutral
-16,-36,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 2, 'Tilt Right': 0}", Neutral
-14,-39,"{'Tilt Up': 0, 'Tilt Down': 4, 'Tilt Left': 2, 'Tilt Right': 0}", Neutral
-12,-31,"{'Tilt Up': 0, 'Tilt Down': 6, 'Tilt Left': 2, 'Tilt Right': 0}", Neutral
